date,average_price ,total_volume,type,year,geography
2020/4/5,1.57,25670,organic,2020,Raleigh/Greensboro
2020/4/5,1.01,430214,conventional,2020,Richmond/Norfolk
2020/4/5,1.54,24806,organic,2020,Richmond/Norfolk
2020/4/5,1.4,583616,conventional,2020,Sacramento
2020/4/5,1.85,21003,organic,2020,Sacramento
2020/4/5,1.33,600709,conventional,2020,San Diego
2020/4/5,1.92,39302,organic,2020,San Diego
2020/4/5,1.34,1255110,conventional,2020,San Francisco
2020/4/5,2.05,67268,organic,2020,San Francisco
2020/4/5,1.6,683994,conventional,2020,Seattle
2020/4/5,2.04,84142,organic,2020,Seattle
2020/4/5,1.31,125941,conventional,2020,Spokane
2020/4/5,1.89,7239,organic,2020,Spokane
2020/4/5,1.27,267771,conventional,2020,St. Louis
2020/4/5,2.21,8835,organic,2020,St. Louis
2020/4/5,1.2,102165,conventional,2020,Syracuse
2020/4/5,1.62,5339,organic,2020,Syracuse
2020/4/5,1.19,666801,conventional,2020,Tampa
2020/4/5,1.18,11944,organic,2020,Tampa
2020/4/12,1.22,149128,conventional,2020,Albany
2020/4/12,1.64,4281,organic,2020,Albany
2020/4/12,1.08,860374,conventional,2020,Atlanta
2020/4/12,1.57,48826,organic,2020,Atlanta
2020/4/12,1.34,1259048,conventional,2020,Baltimore
2020/4/12,1.59,73995,organic,2020,Baltimore
2020/4/12,1.31,134664,conventional,2020,Boise
2020/4/12,1.72,7267,organic,2020,Boise
2020/4/12,1.46,902951,conventional,2020,Boston
2020/4/12,1.91,58620,organic,2020,Boston
2020/4/12,1.14,256729,conventional,2020,Buffalo/Rochester
2020/4/12,1.54,17051,organic,2020,Buffalo/Rochester
2020/4/12,1.26,372769,conventional,2020,Charlotte
2020/4/12,1.59,21864,organic,2020,Charlotte
2020/4/12,1.67,893700,conventional,2020,Chicago
2020/4/12,1.83,77834,organic,2020,Chicago
2020/4/12,1.08,376995,conventional,2020,Cincinnati/Dayton
2020/4/12,1.58,20269,organic,2020,Cincinnati/Dayton
2020/4/12,1.08,279614,conventional,2020,Columbus
2020/4/12,1.32,16742,organic,2020,Columbus
2020/4/12,0.9,1749551,conventional,2020,Dallas/Ft. Worth
2020/4/12,1.27,60828,organic,2020,Dallas/Ft. Worth
2020/4/12,1.15,1114310,conventional,2020,Denver
2020/4/12,1.34,49056,organic,2020,Denver
2020/4/12,1.22,593486,conventional,2020,Detroit
2020/4/12,1.46,25864,organic,2020,Detroit
2020/4/12,1.67,197899,conventional,2020,Grand Rapids
2020/4/12,1.58,11257,organic,2020,Grand Rapids
2020/4/12,1.13,419160,conventional,2020,Harrisburg/Scranton
2020/4/12,1.42,22285,organic,2020,Harrisburg/Scranton
2020/4/12,1.49,408508,conventional,2020,Hartford/Springfield
2020/4/12,1.98,18001,organic,2020,Hartford/Springfield
2020/4/12,0.86,1819577,conventional,2020,Houston
2020/4/12,1.31,47719,organic,2020,Houston
2020/4/12,1.01,315139,conventional,2020,Indianapolis
2020/4/12,1.47,11800,organic,2020,Indianapolis
2020/4/12,1.3,237887,conventional,2020,Jacksonville
2020/4/12,1.41,2725,organic,2020,Jacksonville
2020/4/12,1.14,400297,conventional,2020,Las Vegas
2020/4/12,1.49,16511,organic,2020,Las Vegas
2020/4/12,1.33,3286616,conventional,2020,Los Angeles
2020/4/12,1.58,195864,organic,2020,Los Angeles
2020/4/12,1.04,146425,conventional,2020,Louisville
2020/4/12,1.21,10324,organic,2020,Louisville
2020/4/12,1.31,1050041,conventional,2020,Miami/Ft. Lauderdale
2020/4/12,1.38,7688,organic,2020,Miami/Ft. Lauderdale
2020/4/12,0.99,325901,conventional,2020,Nashville
2020/4/12,1.34,16291,organic,2020,Nashville
2020/4/12,1.02,342379,conventional,2020,New Orleans/Mobile
2020/4/12,1.31,4805,organic,2020,New Orleans/Mobile
2020/4/12,1.56,2069103,conventional,2020,New York
2020/4/12,1.85,128514,organic,2020,New York
2020/4/12,1.2,606746,conventional,2020,Orlando
2020/4/12,1.18,7943,organic,2020,Orlando
2020/4/12,1.34,658106,conventional,2020,Philadelphia
2020/4/12,1.77,38370,organic,2020,Philadelphia
2020/4/12,0.98,1313243,conventional,2020,Phoenix/Tucson
2020/4/12,1.47,25342,organic,2020,Phoenix/Tucson
2020/4/12,1.32,126837,conventional,2020,Pittsburgh
2020/4/12,1.22,23756,organic,2020,Pittsburgh
2020/4/12,1.38,797985,conventional,2020,Portland
2020/4/12,1.84,60172,organic,2020,Portland
2020/4/12,1.18,486223,conventional,2020,Raleigh/Greensboro
2020/4/12,1.51,26600,organic,2020,Raleigh/Greensboro
2020/4/12,1.02,415050,conventional,2020,Richmond/Norfolk
2020/4/12,1.44,23040,organic,2020,Richmond/Norfolk
2020/4/12,1.43,510781,conventional,2020,Sacramento
2020/4/12,1.99,18560,organic,2020,Sacramento
2020/4/12,1.37,619867,conventional,2020,San Diego
2020/4/12,1.95,38358,organic,2020,San Diego
2020/4/12,1.65,821431,conventional,2020,San Francisco
2020/4/12,2.12,54843,organic,2020,San Francisco
2020/4/12,1.66,708915,conventional,2020,Seattle
2020/4/12,2.17,75120,organic,2020,Seattle
2020/4/12,1.43,124411,conventional,2020,Spokane
2020/4/12,1.84,8931,organic,2020,Spokane
2020/4/12,1.25,239372,conventional,2020,St. Louis
2020/4/12,2.1,7909,organic,2020,St. Louis
2020/4/12,1.18,111556,conventional,2020,Syracuse
2020/4/12,1.66,5955,organic,2020,Syracuse
2020/4/12,1.2,613164,conventional,2020,Tampa
2020/4/12,1.19,8651,organic,2020,Tampa
2020/4/19,1.38,138887,conventional,2020,Albany
2020/4/19,1.63,4167,organic,2020,Albany
2020/4/19,1.07,927544,conventional,2020,Atlanta
2020/4/19,1.51,37869,organic,2020,Atlanta
2020/4/19,1.4,1190967,conventional,2020,Baltimore
2020/4/19,1.56,84392,organic,2020,Baltimore
2020/4/19,1.46,120091,conventional,2020,Boise
2020/4/19,1.7,7429,organic,2020,Boise
2020/4/19,1.48,870968,conventional,2020,Boston
2020/4/19,1.9,47138,organic,2020,Boston
2020/4/19,1.15,221135,conventional,2020,Buffalo/Rochester
2020/4/19,1.53,17248,organic,2020,Buffalo/Rochester
2020/4/19,1.22,399171,conventional,2020,Charlotte
2020/4/19,1.64,22007,organic,2020,Charlotte
2020/4/19,1.66,868184,conventional,2020,Chicago
2020/4/19,1.76,116079,organic,2020,Chicago
2020/4/19,1.24,338682,conventional,2020,Cincinnati/Dayton
2020/4/19,1.65,19229,organic,2020,Cincinnati/Dayton
2020/4/19,1.15,269017,conventional,2020,Columbus
2020/4/19,1.3,14749,organic,2020,Columbus
2020/4/19,0.82,1967582,conventional,2020,Dallas/Ft. Worth
2020/4/19,1.18,60308,organic,2020,Dallas/Ft. Worth
2020/4/19,1.15,1097188,conventional,2020,Denver
2020/4/19,1.38,51133,organic,2020,Denver
2020/4/19,1.18,566542,conventional,2020,Detroit
2020/4/19,1.5,23780,organic,2020,Detroit
2020/4/19,1.6,187339,conventional,2020,Grand Rapids
2020/4/19,1.62,8398,organic,2020,Grand Rapids
2020/4/19,1.2,375191,conventional,2020,Harrisburg/Scranton
2020/4/19,1.38,24095,organic,2020,Harrisburg/Scranton
2020/4/19,1.53,409971,conventional,2020,Hartford/Springfield
2020/4/19,2.05,17626,organic,2020,Hartford/Springfield
2020/4/19,0.8,1898693,conventional,2020,Houston
2020/4/19,1.23,43463,organic,2020,Houston
2020/4/19,1.12,279648,conventional,2020,Indianapolis
2020/4/19,1.51,11338,organic,2020,Indianapolis
2020/4/19,1.26,266140,conventional,2020,Jacksonville
2020/4/19,1.53,5350,organic,2020,Jacksonville
2020/4/19,1.01,463741,conventional,2020,Las Vegas
2020/4/19,1.42,17154,organic,2020,Las Vegas
2020/4/19,1.24,3587855,conventional,2020,Los Angeles
2020/4/19,1.59,189723,organic,2020,Los Angeles
2020/4/19,1.08,129956,conventional,2020,Louisville
2020/4/19,1.22,11806,organic,2020,Louisville
2020/4/19,1.26,1157185,conventional,2020,Miami/Ft. Lauderdale
2020/4/19,1.28,15483,organic,2020,Miami/Ft. Lauderdale
2020/4/19,0.99,336740,conventional,2020,Nashville
2020/4/19,1.47,16775,organic,2020,Nashville
2020/4/19,0.93,412109,conventional,2020,New Orleans/Mobile
2020/4/19,1.4,5331,organic,2020,New Orleans/Mobile
2020/4/19,1.55,1949918,conventional,2020,New York
2020/4/19,1.84,121338,organic,2020,New York
2020/4/19,1.17,671908,conventional,2020,Orlando
2020/4/19,1.2,9274,organic,2020,Orlando
2020/4/19,1.36,612094,conventional,2020,Philadelphia
2020/4/19,1.73,40703,organic,2020,Philadelphia
2020/4/19,0.89,1460290,conventional,2020,Phoenix/Tucson
2020/4/19,1.49,26704,organic,2020,Phoenix/Tucson
2020/4/19,0.91,234056,conventional,2020,Pittsburgh
2020/4/19,1.13,17135,organic,2020,Pittsburgh
2020/4/19,1.26,856617,conventional,2020,Portland
2020/4/19,1.84,57327,organic,2020,Portland
2020/4/19,1.14,505899,conventional,2020,Raleigh/Greensboro
2020/4/19,1.53,27463,organic,2020,Raleigh/Greensboro
2020/4/19,1.04,389292,conventional,2020,Richmond/Norfolk
2020/4/19,1.33,26085,organic,2020,Richmond/Norfolk
2020/4/19,1.36,552309,conventional,2020,Sacramento
2020/4/19,1.89,18297,organic,2020,Sacramento
2020/4/19,1.16,732694,conventional,2020,San Diego
2020/4/19,1.75,35296,organic,2020,San Diego
2020/4/19,1.24,1010744,conventional,2020,San Francisco
2020/4/19,1.96,46961,organic,2020,San Francisco
2020/4/19,1.6,709206,conventional,2020,Seattle
2020/4/19,2.02,70072,organic,2020,Seattle
2020/4/19,1.44,114782,conventional,2020,Spokane
2020/4/19,1.89,8047,organic,2020,Spokane
2020/4/19,1.2,271941,conventional,2020,St. Louis
2020/4/19,2.12,10150,organic,2020,St. Louis
2020/4/19,1.25,101425,conventional,2020,Syracuse
2020/4/19,1.67,5662,organic,2020,Syracuse
2020/4/19,1.18,682392,conventional,2020,Tampa
2020/4/19,1.19,10231,organic,2020,Tampa
2020/4/26,1.05,185207,conventional,2020,Albany
2020/4/26,1.59,3979,organic,2020,Albany
2020/4/26,1.09,934466,conventional,2020,Atlanta
2020/4/26,1.65,46134,organic,2020,Atlanta
2020/4/26,1.41,1264402,conventional,2020,Baltimore
2020/4/26,1.48,91979,organic,2020,Baltimore
2020/4/26,1.41,123545,conventional,2020,Boise
2020/4/26,1.55,7609,organic,2020,Boise
2020/4/26,1.42,846157,conventional,2020,Boston
2020/4/26,2.01,38065,organic,2020,Boston
2020/4/26,1.18,247270,conventional,2020,Buffalo/Rochester
2020/4/26,1.38,6486,organic,2020,Buffalo/Rochester
2020/4/26,1.19,402867,conventional,2020,Charlotte
2020/4/26,1.6,21401,organic,2020,Charlotte
2020/4/26,1.61,898129,conventional,2020,Chicago
2020/4/26,1.66,110470,organic,2020,Chicago
2020/4/26,1.27,388909,conventional,2020,Cincinnati/Dayton
2020/4/26,1.7,25550,organic,2020,Cincinnati/Dayton
2020/4/26,1.18,290912,conventional,2020,Columbus
2020/4/26,1.34,18159,organic,2020,Columbus
2020/4/26,0.9,1787658,conventional,2020,Dallas/Ft. Worth
2020/4/26,1.2,54351,organic,2020,Dallas/Ft. Worth
2020/4/26,1.16,1150876,conventional,2020,Denver
2020/4/26,1.43,43288,organic,2020,Denver
2020/4/26,1.13,627178,conventional,2020,Detroit
2020/4/26,1.61,26275,organic,2020,Detroit
2020/4/26,1.64,206168,conventional,2020,Grand Rapids
2020/4/26,1.53,9949,organic,2020,Grand Rapids
2020/4/26,1.14,444284,conventional,2020,Harrisburg/Scranton
2020/4/26,1.3,25267,organic,2020,Harrisburg/Scranton
2020/4/26,1.37,467536,conventional,2020,Hartford/Springfield
2020/4/26,2.1,16878,organic,2020,Hartford/Springfield
2020/4/26,0.92,1769655,conventional,2020,Houston
2020/4/26,1.24,41200,organic,2020,Houston
2020/4/26,1.18,317154,conventional,2020,Indianapolis
2020/4/26,1.52,12251,organic,2020,Indianapolis
2020/4/26,1.23,287022,conventional,2020,Jacksonville
2020/4/26,1.42,5241,organic,2020,Jacksonville
2020/4/26,0.92,534972,conventional,2020,Las Vegas
2020/4/26,1.49,12006,organic,2020,Las Vegas
2020/4/26,1.28,3373839,conventional,2020,Los Angeles
2020/4/26,1.53,196946,organic,2020,Los Angeles
2020/4/26,1.09,138486,conventional,2020,Louisville
2020/4/26,1.35,15014,organic,2020,Louisville
2020/4/26,1.23,1215213,conventional,2020,Miami/Ft. Lauderdale
2020/4/26,1.3,15016,organic,2020,Miami/Ft. Lauderdale
2020/4/26,1.02,345859,conventional,2020,Nashville
2020/4/26,1.58,21597,organic,2020,Nashville
2020/4/26,0.98,403806,conventional,2020,New Orleans/Mobile
2020/4/26,1.37,4678,organic,2020,New Orleans/Mobile
2020/4/26,1.25,2803285,conventional,2020,New York
2020/4/26,1.85,102376,organic,2020,New York
2020/4/26,1.16,663938,conventional,2020,Orlando
2020/4/26,1.22,12710,organic,2020,Orlando
2020/4/26,1.17,803350,conventional,2020,Philadelphia
2020/4/26,1.65,42900,organic,2020,Philadelphia
2020/4/26,0.77,1699903,conventional,2020,Phoenix/Tucson
2020/4/26,1.54,21310,organic,2020,Phoenix/Tucson
2020/4/26,1.31,143300,conventional,2020,Pittsburgh
2020/4/26,1.09,17757,organic,2020,Pittsburgh
2020/4/26,1.36,794341,conventional,2020,Portland
2020/4/26,1.85,56926,organic,2020,Portland
2020/4/26,1.14,499564,conventional,2020,Raleigh/Greensboro
2020/4/26,1.55,24193,organic,2020,Raleigh/Greensboro
2020/4/26,1.04,426666,conventional,2020,Richmond/Norfolk
2020/4/26,1.42,27336,organic,2020,Richmond/Norfolk
2020/4/26,1.46,560885,conventional,2020,Sacramento
2020/4/26,1.9,16436,organic,2020,Sacramento
2020/4/26,1.24,661927,conventional,2020,San Diego
2020/4/26,1.79,35800,organic,2020,San Diego
2020/4/26,1.59,989641,conventional,2020,San Francisco
2020/4/26,1.91,38434,organic,2020,San Francisco
2020/4/26,1.44,804184,conventional,2020,Seattle
2020/4/26,2.09,63464,organic,2020,Seattle
2020/4/26,1.31,141677,conventional,2020,Spokane
2020/4/26,1.88,7690,organic,2020,Spokane
2020/4/26,1.05,296296,conventional,2020,St. Louis
2020/4/26,2.21,10067,organic,2020,St. Louis
2020/4/26,1.14,121115,conventional,2020,Syracuse
2020/4/26,1.68,2862,organic,2020,Syracuse
2020/4/26,1.17,673964,conventional,2020,Tampa
2020/4/26,1.2,12214,organic,2020,Tampa
2020/5/3,1.24,167927,conventional,2020,Albany
2020/5/3,1.59,4138,organic,2020,Albany
2020/5/3,0.99,1132759,conventional,2020,Atlanta
2020/5/3,1.5,47103,organic,2020,Atlanta
2020/5/3,1.2,1535358,conventional,2020,Baltimore
2020/5/3,1.46,79874,organic,2020,Baltimore
2020/5/3,1.27,158651,conventional,2020,Boise
2020/5/3,1.52,8214,organic,2020,Boise
2020/5/3,1.46,972719,conventional,2020,Boston
2020/5/3,2.1,37432,organic,2020,Boston
2020/5/3,1.16,257398,conventional,2020,Buffalo/Rochester
2020/5/3,1.22,4607,organic,2020,Buffalo/Rochester
2020/5/3,0.95,614520,conventional,2020,Charlotte
2020/5/3,1.37,24064,organic,2020,Charlotte
2020/5/3,0.87,2025925,conventional,2020,Chicago
2020/5/3,1.72,103746,organic,2020,Chicago
2020/5/3,1.03,456926,conventional,2020,Cincinnati/Dayton
2020/5/3,1.49,26511,organic,2020,Cincinnati/Dayton
2020/5/3,0.95,363312,conventional,2020,Columbus
2020/5/3,1.33,17843,organic,2020,Columbus
2020/5/3,0.87,1917927,conventional,2020,Dallas/Ft. Worth
2020/5/3,1.17,49086,organic,2020,Dallas/Ft. Worth
2020/5/3,1.15,1314789,conventional,2020,Denver
2020/5/3,1.36,42492,organic,2020,Denver
2020/5/3,1.03,674960,conventional,2020,Detroit
2020/5/3,1.45,29777,organic,2020,Detroit
2020/5/3,1.55,219274,conventional,2020,Grand Rapids
2020/5/3,1.54,9679,organic,2020,Grand Rapids
2020/5/3,1.17,459038,conventional,2020,Harrisburg/Scranton
2020/5/3,1.24,21427,organic,2020,Harrisburg/Scranton
2020/5/3,1.45,485156,conventional,2020,Hartford/Springfield
2020/5/3,2.17,14770,organic,2020,Hartford/Springfield
2020/5/3,0.85,1885116,conventional,2020,Houston
2020/5/3,1.21,33869,organic,2020,Houston
2020/5/3,1.01,360027,conventional,2020,Indianapolis
2020/5/3,1.35,14480,organic,2020,Indianapolis
2020/5/3,1.06,330664,conventional,2020,Jacksonville
2020/5/3,1.3,4763,organic,2020,Jacksonville
2020/5/3,1.02,504348,conventional,2020,Las Vegas
2020/5/3,1.5,16043,organic,2020,Las Vegas
2020/5/3,1.11,4338079,conventional,2020,Los Angeles
2020/5/3,1.73,165443,organic,2020,Los Angeles
2020/5/3,0.95,176375,conventional,2020,Louisville
2020/5/3,1.29,13278,organic,2020,Louisville
2020/5/3,1.08,1356496,conventional,2020,Miami/Ft. Lauderdale
2020/5/3,1.3,14662,organic,2020,Miami/Ft. Lauderdale
2020/5/3,0.93,394513,conventional,2020,Nashville
2020/5/3,1.5,22999,organic,2020,Nashville
2020/5/3,0.92,490030,conventional,2020,New Orleans/Mobile
2020/5/3,1.35,4638,organic,2020,New Orleans/Mobile
2020/5/3,1.51,2351010,conventional,2020,New York
2020/5/3,2,86400,organic,2020,New York
2020/5/3,1.03,773385,conventional,2020,Orlando
2020/5/3,1.2,11761,organic,2020,Orlando
2020/5/3,1.29,746471,conventional,2020,Philadelphia
2020/5/3,1.71,36288,organic,2020,Philadelphia
2020/5/3,0.77,1816585,conventional,2020,Phoenix/Tucson
2020/5/3,1.5,26213,organic,2020,Phoenix/Tucson
2020/5/3,0.94,234812,conventional,2020,Pittsburgh
2020/5/3,1.11,17196,organic,2020,Pittsburgh
2020/5/3,1.08,1087071,conventional,2020,Portland
2020/5/3,1.69,65595,organic,2020,Portland
2020/5/3,0.9,707237,conventional,2020,Raleigh/Greensboro
2020/5/3,1.25,34929,organic,2020,Raleigh/Greensboro
2020/5/3,0.87,567531,conventional,2020,Richmond/Norfolk
2020/5/3,1.29,24957,organic,2020,Richmond/Norfolk
2020/5/3,0.97,847042,conventional,2020,Sacramento
2020/5/3,1.96,14789,organic,2020,Sacramento
2020/5/3,1.03,915551,conventional,2020,San Diego
2020/5/3,1.93,36465,organic,2020,San Diego
2020/5/3,1.03,1522655,conventional,2020,San Francisco
2020/5/3,2.26,49612,organic,2020,San Francisco
2020/5/3,1.36,878224,conventional,2020,Seattle
2020/5/3,1.72,122423,organic,2020,Seattle
2020/5/3,1.19,165274,conventional,2020,Spokane
2020/5/3,1.8,8929,organic,2020,Spokane
2020/5/3,1.06,310336,conventional,2020,St. Louis
2020/5/3,2.02,9268,organic,2020,St. Louis
2020/5/3,1.21,116930,conventional,2020,Syracuse
2020/5/3,1.62,2062,organic,2020,Syracuse
2020/5/3,1.02,789380,conventional,2020,Tampa
2020/5/3,1.22,12175,organic,2020,Tampa
2020/5/10,1.12,214312,conventional,2020,Albany
2020/5/10,1.52,4872,organic,2020,Albany
2020/5/10,1.04,988167,conventional,2020,Atlanta
2020/5/10,1.52,53353,organic,2020,Atlanta
2020/5/10,1.14,1548165,conventional,2020,Baltimore
2020/5/10,1.56,76649,organic,2020,Baltimore
2020/5/10,1.22,156547,conventional,2020,Boise
2020/5/10,1.66,7645,organic,2020,Boise
2020/5/10,1.43,1124288,conventional,2020,Boston
2020/5/10,2.11,42554,organic,2020,Boston
2020/5/10,1.11,314029,conventional,2020,Buffalo/Rochester
2020/5/10,1.11,4964,organic,2020,Buffalo/Rochester
2020/5/10,1.19,397009,conventional,2020,Charlotte
2020/5/10,1.57,22675,organic,2020,Charlotte
2020/5/10,1.39,1063941,conventional,2020,Chicago
2020/5/10,1.64,119967,organic,2020,Chicago
2020/5/10,1.02,496505,conventional,2020,Cincinnati/Dayton
2020/5/10,1.5,26877,organic,2020,Cincinnati/Dayton
2020/5/10,0.97,365035,conventional,2020,Columbus
2020/5/10,1.26,18536,organic,2020,Columbus
2020/5/10,0.81,2117215,conventional,2020,Dallas/Ft. Worth
2020/5/10,1.18,52438,organic,2020,Dallas/Ft. Worth
2020/5/10,1.04,1492249,conventional,2020,Denver
2020/5/10,1.38,50008,organic,2020,Denver
2020/5/10,1.03,780574,conventional,2020,Detroit
2020/5/10,1.52,27910,organic,2020,Detroit
2020/5/10,1.25,329755,conventional,2020,Grand Rapids
2020/5/10,1.56,9310,organic,2020,Grand Rapids
2020/5/10,1.16,540468,conventional,2020,Harrisburg/Scranton
2020/5/10,1.28,19984,organic,2020,Harrisburg/Scranton
2020/5/10,1.46,507246,conventional,2020,Hartford/Springfield
2020/5/10,2.12,19497,organic,2020,Hartford/Springfield
2020/5/10,0.8,1999551,conventional,2020,Houston
2020/5/10,1.26,38397,organic,2020,Houston
2020/5/10,1,369636,conventional,2020,Indianapolis
2020/5/10,1.41,14732,organic,2020,Indianapolis
2020/5/10,1.2,242052,conventional,2020,Jacksonville
2020/5/10,1.28,4842,organic,2020,Jacksonville
2020/5/10,1,521134,conventional,2020,Las Vegas
2020/5/10,1.49,19621,organic,2020,Las Vegas
2020/5/10,1.17,3969632,conventional,2020,Los Angeles
2020/5/10,1.47,229894,organic,2020,Los Angeles
2020/5/10,0.96,182401,conventional,2020,Louisville
2020/5/10,1.25,12800,organic,2020,Louisville
2020/5/10,1.24,1082709,conventional,2020,Miami/Ft. Lauderdale
2020/5/10,1.23,18286,organic,2020,Miami/Ft. Lauderdale
2020/5/10,0.95,382650,conventional,2020,Nashville
2020/5/10,1.55,22875,organic,2020,Nashville
2020/5/10,0.95,479669,conventional,2020,New Orleans/Mobile
2020/5/10,1.32,2844,organic,2020,New Orleans/Mobile
2020/5/10,1.5,2715146,conventional,2020,New York
2020/5/10,1.98,120055,organic,2020,New York
2020/5/10,1.12,612569,conventional,2020,Orlando
2020/5/10,1.21,13344,organic,2020,Orlando
2020/5/10,1.24,877256,conventional,2020,Philadelphia
2020/5/10,1.79,37497,organic,2020,Philadelphia
2020/5/10,0.74,1872906,conventional,2020,Phoenix/Tucson
2020/5/10,1.42,31947,organic,2020,Phoenix/Tucson
2020/5/10,1.05,178534,conventional,2020,Pittsburgh
2020/5/10,1.07,16057,organic,2020,Pittsburgh
2020/5/10,1.21,897732,conventional,2020,Portland
2020/5/10,1.68,69197,organic,2020,Portland
2020/5/10,1.09,512508,conventional,2020,Raleigh/Greensboro
2020/5/10,1.48,28391,organic,2020,Raleigh/Greensboro
2020/5/10,0.98,490268,conventional,2020,Richmond/Norfolk
2020/5/10,1.43,23823,organic,2020,Richmond/Norfolk
2020/5/10,1.37,627379,conventional,2020,Sacramento
2020/5/10,1.97,16145,organic,2020,Sacramento
2020/5/10,1.16,755445,conventional,2020,San Diego
2020/5/10,1.67,43958,organic,2020,San Diego
2020/5/10,1.57,1035719,conventional,2020,San Francisco
2020/5/10,2.15,58080,organic,2020,San Francisco
2020/5/10,1.48,750110,conventional,2020,Seattle
2020/5/10,1.73,127307,organic,2020,Seattle
2020/5/10,1.26,136914,conventional,2020,Spokane
2020/5/10,1.85,10083,organic,2020,Spokane
2020/5/10,1.04,327857,conventional,2020,St. Louis
2020/5/10,2.06,9686,organic,2020,St. Louis
2020/5/10,1.13,141920,conventional,2020,Syracuse
2020/5/10,1.51,2043,organic,2020,Syracuse
2020/5/10,1.1,604701,conventional,2020,Tampa
2020/5/10,1.2,13095,organic,2020,Tampa
2020/5/17,1.46,177787,conventional,2020,Albany
2020/5/17,1.57,3913,organic,2020,Albany
2020/5/17,1.02,985535,conventional,2020,Atlanta
2020/5/17,1.49,45120,organic,2020,Atlanta
2020/5/17,1.31,1229791,conventional,2020,Baltimore
2020/5/17,1.61,71214,organic,2020,Baltimore
2020/5/17,1.25,140793,conventional,2020,Boise
2020/5/17,1.79,7237,organic,2020,Boise
2020/5/17,1.5,941668,conventional,2020,Boston
2020/5/17,2.04,44906,organic,2020,Boston
2020/5/17,1.17,244331,conventional,2020,Buffalo/Rochester
2020/5/17,1.14,4379,organic,2020,Buffalo/Rochester
2020/5/17,1.19,423465,conventional,2020,Charlotte
2020/5/17,1.57,21593,organic,2020,Charlotte
2020/5/17,1.52,983204,conventional,2020,Chicago
2020/5/17,1.58,107361,organic,2020,Chicago
2020/5/17,1.23,383538,conventional,2020,Cincinnati/Dayton
2020/5/17,1.63,19844,organic,2020,Cincinnati/Dayton
2020/5/17,1.15,291887,conventional,2020,Columbus
2020/5/17,1.28,15488,organic,2020,Columbus
2020/5/17,0.88,1873640,conventional,2020,Dallas/Ft. Worth
2020/5/17,1.22,53006,organic,2020,Dallas/Ft. Worth
2020/5/17,1.14,1135067,conventional,2020,Denver
2020/5/17,1.4,43277,organic,2020,Denver
2020/5/17,1.29,549106,conventional,2020,Detroit
2020/5/17,1.57,23674,organic,2020,Detroit
2020/5/17,1.41,233454,conventional,2020,Grand Rapids
2020/5/17,1.61,5850,organic,2020,Grand Rapids
2020/5/17,1.18,463717,conventional,2020,Harrisburg/Scranton
2020/5/17,1.28,23023,organic,2020,Harrisburg/Scranton
2020/5/17,1.52,457907,conventional,2020,Hartford/Springfield
2020/5/17,2.03,21980,organic,2020,Hartford/Springfield
2020/5/17,0.94,1682407,conventional,2020,Houston
2020/5/17,1.29,39048,organic,2020,Houston
2020/5/17,1.15,309412,conventional,2020,Indianapolis
2020/5/17,1.5,11083,organic,2020,Indianapolis
2020/5/17,1.22,251389,conventional,2020,Jacksonville
2020/5/17,1.29,4837,organic,2020,Jacksonville
2020/5/17,1.01,443235,conventional,2020,Las Vegas
2020/5/17,1.47,20032,organic,2020,Las Vegas
2020/5/17,1.22,3568522,conventional,2020,Los Angeles
2020/5/17,1.59,216945,organic,2020,Los Angeles
2020/5/17,1.06,157037,conventional,2020,Louisville
2020/5/17,1.24,11446,organic,2020,Louisville
2020/5/17,1.24,1056627,conventional,2020,Miami/Ft. Lauderdale
2020/5/17,1.24,18090,organic,2020,Miami/Ft. Lauderdale
2020/5/17,0.99,363038,conventional,2020,Nashville
2020/5/17,1.54,17421,organic,2020,Nashville
2020/5/17,1.03,419846,conventional,2020,New Orleans/Mobile
2020/5/17,1.37,3744,organic,2020,New Orleans/Mobile
2020/5/17,1.52,2299718,conventional,2020,New York
2020/5/17,1.79,155461,organic,2020,New York
2020/5/17,1.14,601038,conventional,2020,Orlando
2020/5/17,1.19,14563,organic,2020,Orlando
2020/5/17,1.29,730702,conventional,2020,Philadelphia
2020/5/17,1.74,36968,organic,2020,Philadelphia
2020/5/17,0.92,1387369,conventional,2020,Phoenix/Tucson
2020/5/17,1.42,30550,organic,2020,Phoenix/Tucson
2020/5/17,0.93,228196,conventional,2020,Pittsburgh
2020/5/17,1.1,18529,organic,2020,Pittsburgh
2020/5/17,1.15,870538,conventional,2020,Portland
2020/5/17,1.89,57251,organic,2020,Portland
2020/5/17,1.09,524008,conventional,2020,Raleigh/Greensboro
2020/5/17,1.46,30748,organic,2020,Raleigh/Greensboro
2020/5/17,0.99,460900,conventional,2020,Richmond/Norfolk
2020/5/17,1.41,20498,organic,2020,Richmond/Norfolk
2020/5/17,1.36,613505,conventional,2020,Sacramento
2020/5/17,1.87,18161,organic,2020,Sacramento
2020/5/17,1.19,697856,conventional,2020,San Diego
2020/5/17,1.81,43803,organic,2020,San Diego
2020/5/17,1.59,1048899,conventional,2020,San Francisco
2020/5/17,1.95,73885,organic,2020,San Francisco
2020/5/17,1.51,708669,conventional,2020,Seattle
2020/5/17,2.07,72953,organic,2020,Seattle
2020/5/17,1.3,126125,conventional,2020,Spokane
2020/5/17,1.85,8283,organic,2020,Spokane
2020/5/17,1.04,288956,conventional,2020,St. Louis
